PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
1838,1714684807,0.413864762,0.293426841,0.435846359,-0.042956159,0.049380526,9.423276901,1.217931271,-1.457245111,0.315208793,0.014404297,0.212402344,-1.023193359, 
1839,1714693140,0.412419379,0.294568956,0.43641299,-0.044454541,0.068188101,9.427481651,1.054871082,-1.330851793,0.321689188,0.013916016,0.2109375,-1.025878906, 
1840,1714701473,0.412359089,0.294547081,0.436086774,-0.035713337,0.064295836,9.407195091,1.221696496,-1.471729755,0.260906547,0.016113281,0.208984375,-1.020263672, 
1841,1714709806,0.412250906,0.2943362,0.43555665,-0.032183733,0.06256482,9.44760704,1.215856552,-1.492836118,0.286008567,0.015869141,0.209960938,-1.025390625, 
1842,1714718139,0.411963731,0.294721901,0.434916556,-0.039092973,0.076215625,9.420210838,1.194391727,-1.422601819,0.224252641,0.012939453,0.2109375,-1.023925781, 
1843,1714726472,0.411283582,0.294346243,0.435051948,-0.058362305,0.088750996,9.417531967,1.148439646,-1.514684916,0.250712126,0.013427734,0.2109375,-1.023681641, 
1844,1714734805,0.411215663,0.294059753,0.435039729,-0.052265435,0.061172046,9.434121132,1.219813824,-1.502838373,0.298777223,0.013427734,0.211914063,-1.025390625, 
1845,1714743138,0.411245197,0.293548524,0.434467018,-0.063325375,0.082745001,9.418427467,1.233568668,-1.530271173,0.280258149,0.013916016,0.210449219,-1.021728516, 
1846,1714751471,0.412270576,0.293418646,0.434373766,-0.064542823,0.074241035,9.44442749,1.351163864,-1.482859492,0.289274395,0.011962891,0.2109375,-1.022216797, 
1847,1714759804,0.412486523,0.29291299,0.434537739,-0.063238189,0.080858171,9.430500984,1.254482746,-1.529259443,0.382830352,0.014892578,0.210449219,-1.024902344, 
1848,1714768137,0.412864596,0.293085277,0.434695631,-0.059991028,0.054965567,9.429000854,1.273911238,-1.447511673,0.319268644,0.013427734,0.212890625,-1.025878906, 
1849,1714776470,0.413033366,0.293832988,0.435452968,-0.040673893,0.078947388,9.398866653,1.250089884,-1.378301859,0.371803373,0.013427734,0.211914063,-1.024902344, 
1850,1714784803,0.412690669,0.293968707,0.434972763,-0.027404556,0.077296585,9.428592682,1.186746001,-1.452224851,0.241042763,0.013183594,0.206054688,-1.024902344, 
1851,1714793136,0.413008749,0.294346243,0.434007198,-0.044269115,0.076815374,9.427243233,1.267827868,-1.42272985,0.224764913,0.013183594,0.208496094,-1.026367188, 
1852,1714801469,0.412887931,0.294785351,0.434307843,-0.040426187,0.070003748,9.425154686,1.214370847,-1.415276051,0.336109996,0.010498047,0.209960938,-1.026367188, 
1853,1714809802,0.412714958,0.294320405,0.433809429,-0.019453133,0.068178475,9.449323654,1.207890511,-1.525045991,0.267796844,0.015380859,0.211425781,-1.022705078, 
1854,1714818135,0.412484556,0.294924945,0.433926702,-0.032617025,0.055125542,9.406586647,1.200564742,-1.39493835,0.313466996,0.013427734,0.212890625,-1.022216797, 
1855,1714826468,0.412906051,0.294953942,0.43325159,-0.032617182,0.05933734,9.435984612,1.280276537,-1.466479063,0.210958853,0.012939453,0.211914063,-1.023681641, 
1856,1714834801,0.412978828,0.294790953,0.433426797,-0.050422713,0.059172023,9.451910973,1.237487674,-1.4868294,0.321548253,0.014404297,0.211425781,-1.020263672, 
1857,1714843134,0.412621349,0.294778675,0.432326019,-0.048668776,0.067605548,9.443418503,1.186874032,-1.471153498,0.261278003,0.013427734,0.212402344,-1.024902344, 
1858,1714851467,0.412344277,0.295107037,0.431808263,-0.051279217,0.074427843,9.424778938,1.196043849,-1.428019166,0.238558173,0.012451172,0.209960938,-1.026367188, 
1859,1714859800,0.411802202,0.295340508,0.430792838,-0.048963673,0.067601845,9.433870316,1.163577676,-1.4404037,0.298200905,0.011962891,0.212890625,-1.021728516, 
1860,1714868133,0.412230402,0.294943959,0.431533426,-0.04024142,0.066189304,9.44230938,1.279149175,-1.516221642,0.389387578,0.011474609,0.2109375,-1.024902344, 
1861,1714876466,0.412115455,0.295340598,0.43168062,-0.033127394,0.086590543,9.412541389,1.215459347,-1.420155525,0.340169847,0.012451172,0.212402344,-1.024414063, 
1862,1714884799,0.412612081,0.295669407,0.431400001,-0.061301168,0.072970532,9.423033714,1.28824234,-1.429094911,0.265773296,0.011474609,0.213378906,-1.024414063, 
1863,1714893132,0.412857026,0.296008736,0.429404914,-0.053796463,0.074139185,9.427066803,1.257671714,-1.428275228,0.273598403,0.013916016,0.212890625,-1.022216797, 
1864,1714901465,0.411828279,0.296445668,0.429197162,-0.054841775,0.071551129,9.425771713,1.105817795,-1.414994359,0.275199354,0.015136719,0.208984375,-1.021728516, 
1865,1714909798,0.411946416,0.296234041,0.428748816,-0.053913057,0.08711794,9.438137054,1.243622422,-1.493886352,0.28426677,0.016357422,0.209960938,-1.021728516, 
1866,1714918131,0.412155449,0.29665643,0.428515136,-0.068714537,0.069445804,9.448342323,1.252689719,-1.418452263,0.271280378,0.013427734,0.214111328,-1.021240234, 
1867,1714926464,0.412514418,0.296287924,0.429344445,-0.080727383,0.045024712,9.42365551,1.272336006,-1.511790514,0.286597669,0.014892578,0.209960938,-1.022705078, 
1868,1714934797,0.412743866,0.29619053,0.429152131,-0.043646134,0.057326961,9.427310944,1.256531715,-1.480413079,0.277683914,0.010009766,0.209960938,-1.026367188, 
1869,1714943130,0.412543356,0.295585364,0.428456843,-0.047388766,0.07904885,9.439826965,1.204816699,-1.540683389,0.310470134,0.017333984,0.2109375,-1.024169922, 
1870,1714951463,0.412456363,0.295055032,0.428984344,-0.054652777,0.061266933,9.433992386,1.21782887,-1.532077193,0.364055157,0.017333984,0.2109375,-1.022216797, 
1871,1714959796,0.41275081,0.294899464,0.429095536,-0.05995002,0.05005401,9.435540199,1.264792442,-1.488007784,0.285765201,0.013916016,0.2109375,-1.021728516, 
1872,1714968129,0.412266821,0.295447737,0.428702712,-0.055354085,0.053885423,9.435846329,1.17013526,-1.401572704,0.253068656,0.013427734,0.215820313,-1.026367188, 
1873,1714976462,0.412260026,0.296074301,0.428812832,-0.040457018,0.060087148,9.421936989,1.229560137,-1.392069578,0.392077059,0.010986328,0.213867188,-1.025878906, 
1874,1714984795,0.412630379,0.295999318,0.429152578,-0.021876648,0.074981838,9.443462372,1.271541715,-1.477492929,0.340361923,0.013671875,0.208984375,-1.023925781, 
