PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
4202,1403060748,-0.668653131,0.132894665,-170.0894775,-0.048626881,-0.119962387,9.434494972,1.216625094,-1.409384847,0.469816327,-0.08203125,-0.41796875,-1.040771484, 
4203,1403069081,-0.668760896,0.133113831,-170.0898743,-0.056358319,-0.081300229,9.425171852,1.271208763,-1.383821845,0.50311476,-0.081298828,-0.421875,-1.033935547, 
4204,1403077414,-0.668320656,0.133340776,-170.0898132,-0.046269666,-0.084723517,9.4295187,1.339137793,-1.382131219,0.478883713,-0.081787109,-0.419921875,-1.038818359, 
4205,1403085747,-0.66822511,0.133392915,-170.090683,-0.04061754,-0.079510093,9.427321434,1.296451688,-1.404453993,0.444266081,-0.079101563,-0.418945313,-1.037841797, 
4206,1403094080,-0.668063581,0.132505998,-170.0903625,-0.030610541,-0.081780411,9.43035984,1.305621743,-1.515363812,0.511477888,-0.079833984,-0.421875,-1.038330078, 
4207,1403102413,-0.667568266,0.132520437,-170.0908356,-0.02713413,-0.094105288,9.454737663,1.343299985,-1.408244967,0.494726121,-0.081298828,-0.421386719,-1.037841797, 
4208,1403110746,-0.667963564,0.132919133,-170.0907288,-0.023822274,-0.097248472,9.444740295,1.238909245,-1.361281276,0.485287338,-0.081542969,-0.417480469,-1.043212891, 
4209,1403119079,-0.668473959,0.133681044,-170.0902252,-0.042538792,-0.081637256,9.434824944,1.224232316,-1.319991112,0.607211053,-0.082275391,-0.418945313,-1.037353516, 
4210,1403127412,-0.668046832,0.133587167,-170.0903168,-0.017577253,-0.111546785,9.447965622,1.3370502,-1.420309305,0.461504459,-0.082763672,-0.420410156,-1.037841797, 
4211,1403135745,-0.667627752,0.133829206,-170.0898895,-0.025258901,-0.112324007,9.423653603,1.335308671,-1.382093072,0.590395331,-0.08203125,-0.415039063,-1.038330078, 
4212,1403144078,-0.667262614,0.134150833,-170.089447,-0.022398252,-0.122083761,9.422617912,1.329891086,-1.370579362,0.526372552,-0.080810547,-0.419433594,-1.038330078, 
4213,1403152411,-0.667364657,0.1341234,-170.0895844,-0.005995522,-0.13409996,9.425727844,1.272899389,-1.413995385,0.510312378,-0.082519531,-0.416992188,-1.037841797, 
4214,1403160744,-0.666780531,0.134431899,-170.0896149,-0.000907124,-0.129846901,9.430276871,1.356491327,-1.372974277,0.468497127,-0.080566406,-0.419433594,-1.042236328, 
4215,1403169077,-0.666145086,0.134583369,-170.0904694,0.002472083,-0.119536616,9.430596352,1.360602498,-1.390276551,0.428756684,-0.080810547,-0.418945313,-1.037841797, 
4216,1403177410,-0.665878832,0.135530666,-170.0908508,0.023122812,-0.128630772,9.435868263,1.318287969,-1.295401692,0.428731084,-0.077880859,-0.421386719,-1.039794922, 
