PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
27,2501472963,1.002848506,-0.339284629,98.92168427,0.013451922,0.131711379,9.438985825,1.314612269,-1.446026087,0.332536817,0.323242188,-0.084228516,-1.024414063, 
28,2501481296,1.013471007,-0.351388186,98.92453003,0.01546052,0.146296173,9.435220718,1.277010441,-1.445923567,0.368729711,0.32421875,-0.081298828,-1.026855469, 
29,2501489629,1.018725157,-0.354196012,98.93312836,0.017411342,0.116936624,9.433530807,1.260591626,-1.413137197,0.360481918,0.322265625,-0.080810547,-1.026367188, 
30,2501497962,1.029740572,-0.365666747,98.93597412,0.020985533,0.113111824,9.415210724,1.324627399,-1.370566487,0.366706192,0.322753906,-0.083740234,-1.026367188, 
31,2501506295,1.034060597,-0.368300498,98.91854095,0.008316271,0.111257628,9.409828186,1.18853879,-1.355710268,0.365502357,0.325683594,-0.080322266,-1.027832031, 
32,2501514628,1.044392109,-0.380237669,98.92177582,0.024754673,0.087185644,9.417196274,1.242764473,-1.424458981,0.413067997,0.3203125,-0.083740234,-1.025878906, 
33,2501522961,1.047958612,-0.382834852,98.90065765,0.010211557,0.118215546,9.400620461,1.214819074,-1.332759619,0.36860162,0.321289063,-0.083251953,-1.026367188, 
34,2501531294,1.057971835,-0.39560324,98.90354156,0.030373719,0.130643323,9.402219772,1.204829693,-1.524533749,0.375850499,0.322265625,-0.080810547,-1.027832031, 
35,2501539627,1.060571909,-0.398920208,98.90937042,-0.000419246,0.13620694,9.409747124,1.214767814,-1.386831522,0.367141604,0.321289063,-0.081787109,-1.024902344, 
36,2501547960,1.070889711,-0.410812497,98.9120636,0.014609536,0.139926597,9.449878693,1.242533803,-1.421385169,0.350748539,0.323730469,-0.081787109,-1.026855469, 
37,2501556293,1.074180007,-0.413410842,98.91004181,0.016325628,0.134282574,9.42610836,1.262487411,-1.281941295,0.384610534,0.322753906,-0.082763672,-1.026367188, 
38,2501564626,1.084686399,-0.425316632,98.91300964,0.014366637,0.150438905,9.415014267,1.263972878,-1.421282649,0.383457899,0.322753906,-0.080322266,-1.026855469, 
39,2501572959,1.088277936,-0.428146213,98.90529633,0.025438657,0.15773201,9.409365654,1.265791416,-1.295029998,0.39116776,0.322753906,-0.083251953,-1.02734375, 
40,2501581292,1.098361135,-0.439858019,98.9078064,0.020313924,0.134097993,9.455370903,1.212923527,-1.400125265,0.329539925,0.323730469,-0.081787109,-1.027832031, 
41,2501589625,1.101572037,-0.444288582,98.90200043,0.010901463,0.164582863,9.402103424,1.139205813,-1.460549116,0.356306762,0.321289063,-0.083251953,-1.024902344, 
42,2501597958,1.112135053,-0.456333488,98.90422058,0.01657577,0.166293234,9.414861679,1.271733999,-1.439673543,0.294960707,0.319335938,-0.085449219,-1.026367188, 
